Indicator Name	Indicator Code	Country Name	Country Code	2000	2010
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Cote d'Ivoire	CIV	234701641.1	314068409.1
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Croatia	HRV	1104793942	661508447.5
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Cuba	CUB		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Cyprus	CYP	682782317.3	114390836.6
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Czech Republic	CZE	4944400745	4918363261
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Denmark	DNK	7632079642	-11520015741
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Djibouti	DJI	3286049.482	36501032.52
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Dominica	DMA	17596296.3	24341705.03
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Dominican Republic	DOM	952900000	2297800000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	East Asia & Pacific (all income levels)	EAS		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	East Asia & Pacific (developing only)	EAP		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Ecuador	ECU	-23439367.91	158067320.4
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Egypt, Arab Rep."	EGY	1184000000	5210100000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	El Salvador	SLV	178400000	116740000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Equatorial Guinea	GNQ		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Eritrea	ERI	27875536.94	
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Estonia	EST	323884848	1462587068
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Ethiopia	ETH		288271568.3
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Euro area	EMU	-271777161.9	-1.13426E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Europe & Central Asia (all income levels)	ECS	-1.38651E+11	-1.36836E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Europe & Central Asia (developing only)	ECA	5448781252	18431166494
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	European Union	EUU	-1.14887E+11	-1.00768E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Faeroe Islands	FRO		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Fiji	FJI	-1714839.27	190357290.6
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Finland	FIN	-14772767439	-3722628864
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	France	FRA	-1.3193E+11	-47255310714
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	French Polynesia	PYF		5574956.183
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Gabon	GAB	-67957320.68	
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Gambia, The"	GMB		37140766.42
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Georgia	GEO	128067895.3	681560486.9
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Germany	DEU	1.50341E+11	-63576513457
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Ghana	GHA	165900000	2527350000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Greece	GRC	-1015100000	-1163638117
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Greenland	GRL		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Grenada	GRD	37407407.41	60203619.26
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Guam	GUM		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Guatemala	GTM	229900000	857600000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Guinea	GIN	9942000	101350000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Guinea-Bissau	GNB		27709745.06
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Guyana	GUY	67100000	269560000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Haiti	HTI	13250000	150000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Heavily indebted poor countries (HIPC)	HPC	3924459302	12710714285
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	High income	HIC		-3.4466E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	High income: nonOECD	NOC		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	High income: OECD	OEC	37483804682	-3.64108E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Honduras	HND	375159148.5	798776098.6
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Hong Kong SAR, China"	HKG	2571708313	-24347927215
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Hungary	HUN	2181836566	3919534873
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Iceland	ISL	-219208336	2738257350
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	India	IND	3074684332	11008159607
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Indonesia	IDN	-4550355286	11106333135
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Iran, Islamic Rep."	IRN	39000000	
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Iraq	IRQ		1271300000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Ireland	IRL	20860474849	20931725589
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Isle of Man	IMY		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Israel	ISR	4712200000	-2807700000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Italy	ITA	1098938566	-22996226856
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Jamaica	JAM	394000000	169451030
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Japan	JPN	-23306564690	-58581222691
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Jordan	JOR	904654442.9	1622394366
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Kazakhstan	KAZ	1278161529	2931190251
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Kenya	KEN	110904550.4	176486731.9
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Kiribati	KIR		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Korea, Dem. Rep."	PRK		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Korea, Rep."	KOR	4801900000	-22184300000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Kosovo	KSV		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Kuwait	KWT	319476753.6	-1987514351
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Kyrgyz Republic	KGZ	-6860124.961	437610900
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Lao PDR	LAO	33890000	278805903.1
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Latin America & Caribbean (all income levels)	LCN	71634171979	75653800968
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Latin America & Caribbean (developing only)	LAC	70745615789	73612760360
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Latvia	LVA	400400000	351200000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Least developed countries: UN classification	LDC		6323193749
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Lebanon	LBN		3793230222
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Lesotho	LSO	32403928.09	115927436.9
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Liberia	LBR		452342327.6
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Libya	LBY	43000000	-938000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Liechtenstein	LIE		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Lithuania	LTU	375175000	666183912.8
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Low & middle income	LMY	1.31433E+11	3.5951E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Low income	LIC		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Lower middle income	LMC	9941876550	66628538601
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Luxembourg	LUX		18885138448
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Macao SAR, China"	MAC		3798826159
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Macedonia, FYR"	MKD	215659425.2	209063090.1
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Madagascar	MDG	82952580.71	
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Malawi	MWI	25999996.36	54710016.04
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Malaysia	MYS	1761578947	-4345788393
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Maldives	MDV	22312447.82	216468945.7
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Mali	MLI	78426770.67	398496177.7
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Malta	MLT	580061271.9	871269422.8
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Marshall Islands	MHL		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Mauritania	MRT		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Mauritius	MUS	252689268.8	13843292553
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Mexico	MEX	18110550463	4651630170
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Micronesia, Fed. Sts."	FSM		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Middle East & North Africa (all income levels)	MEA	7584594428	30195055035
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Middle East & North Africa (developing only)	MNA	3417913456	16513907828
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Middle income	MIC	1.29462E+11	3.51648E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Moldova	MDA	127460000	193900000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Monaco	MCO		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Mongolia	MNG	53700000	1629695679
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Montenegro	MNE		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Morocco	MAR	368034434.7	660648391.1
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Mozambique	MOZ	139200000	989810512.6
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Myanmar	MMR	254789765.5	901133534.9
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Namibia	NAM	184282056.9	712262968.6
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Nepal	NPL	-484826.7123	87799641.89
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Netherlands	NLD	-11391459575	-65933945830
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	New Caledonia	NCL		1786574689
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	New Zealand	NZL	3101207214	127719944
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Nicaragua	NIC	266500000	508000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Niger	NER	9057886.1	
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Nigeria	NGA	1140137660	5133465493
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	North America	NAC	1.83719E+11	-1.30669E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Northern Mariana Islands	MNP		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Norway	NOR	-2470910555	-4676783882
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	OECD members	OED	56579725663	-3.45531E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Oman	OMN	82000000	130039011.7
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Pakistan	PAK	297000000	1971000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Palau	PLW		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Panama	PAN	623900000	2350100000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Papua New Guinea	PNG	95931144.21	28720688.24
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Paraguay	PRY	98400000	339700000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Peru	PER	809696760	8188742278
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Philippines	PHL	2115000000	682000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Poland	POL	9327000000	6861000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Portugal	PRT	-1501874655	9962592948
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Puerto Rico	PRI		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Qatar	QAT		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Romania	ROM	1048000000	2963000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Russian Federation	RUS	-462545000	-9234924700
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Rwanda	RWA	8319040.466	42332000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Samoa	WSM		1067778.483
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	San Marino	SMR		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Sao Tome and Principe	STP	3800000	50544775.6
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Saudi Arabia	SAU	-1881066667	17653324667
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Senegal	SEN	62288592.46	263880604.8
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Serbia	SRB		1151815649
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Seychelles	SYC	13826134.9	153675290.5
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Sierra Leone	SLE	39000824.52	238437429.3
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Singapore	SGP	10569076295	18898601035
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Slovak Republic	SVK	2030972175	234117328.5
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Slovenia	SVN	70500000	567879774.7
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Solomon Islands	SLB	12969325.42	235608292.6
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Somalia	SOM		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	South Africa	ZAF	691652738.6	1385573670
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	South Asia	SAS	3846837993	14635135735
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Spain	ESP	-18575835054	3673355646
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Sri Lanka	LKA	172941409.8	435059000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	St. Kitts and Nevis	KNA	96214814.81	133775934.4
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	St. Lucia	LCA	53748148.15	109989315.7
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	St. Vincent and the Grenadines	VCT	37744444.44	102939960.7
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Sub-Saharan Africa (all income levels)	SSF	5866033167	27799228649
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Sub-Saharan Africa (developing only)	SSA	5866033167	27799228649
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Sudan	SDN	392200000	2063730998
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Suriname	SUR	-148000000	-255700000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Swaziland	SWZ	73583808.63	131753962
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Sweden	SWE	-17414879019	-20031855001
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Switzerland	CHE	-24225049061	-47085503883
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Syrian Arab Republic	SYR	270000000	1469196863
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Tajikistan	TJK		-14727100
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Tanzania	TZA	463400858.8	1022809294
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Thailand	THA	3388964331	4156288304
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Timor-Leste	TMP		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Togo	TGO	41471887.56	48641465.18
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Tonga	TON		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Trinidad and Tobago	TTO	654300034.7	549400000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Tunisia	TUN	750720443.6	1334497695
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Turkey	TUR	112000000	7574000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Turkmenistan	TKM		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Turks and Caicos Islands	TCA		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Tuvalu	TUV		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Uganda	UGA	160700000	547299893.5
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Ukraine	UKR	594000000	5759000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	United Arab Emirates	ARE		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	United Kingdom	GBR	-1.24108E+11	23245497432
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	United States	USA	1.62062E+11	-1.15125E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Upper middle income	UMC	1.19521E+11	2.8502E+11
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Uruguay	URY	267808600	2348778270
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Uzbekistan	UZB		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Vanuatu	VUT	20256089.64	41745401.07
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Venezuela, RB"	VEN	4180000000	-1462000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Vietnam	VNM	1298000000	7100000000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Virgin Islands (U.S.)	VIR		
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	West Bank and Gaza	WBG	-151181425.9	103364611.9
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	World	WLD	1.84189E+11	14849727764
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	"Yemen, Rep."	YEM	6399511.23	-93325353.29
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Zambia	ZMB	121700000	633900000
"Foreign direct investment, net (BoP, current US$)"	BN.KLT.DINV.CD	Zimbabwe	ZWE		
"GNI per capita, PPP (current international $)"	NY.GNP.PCAP.PP.CD	Afghanistan	AFG		1080
"GNI per capita, PPP (current international $)"	NY.GNP.PCAP.PP.CD	Albania	ALB	4380	8560
"GNI per capita, PPP (current international $)"	NY.GNP.PCAP.PP.CD	Algeria	DZA	5130	8050
"GNI per capita, PPP (current international $)"	NY.GNP.PCAP.PP.CD	American Samoa	ASM		
"GNI per capita, PPP (current international $)"	NY.GNP.PCAP.PP.CD	Andorra	ADO		
"GNI per capita, PPP (current international $)"	NY.GNP.PCAP.PP.CD	Angola	AGO	1310	5150
"GNI per capita, PPP (current international $)"	NY.GNP.PCAP.PP.CD	Antigua and Barbuda	ATG	13890	18710
"GNI per capita, PPP (current international $)"	NY.GNP.PCAP.PP.CD	Arab World	ARB	5805.303021	9139.337861
